case,hh_size,n_adult,n_child,age,sex_code,emp_code,eth_code,mar_code,region_code,tenure_code,lone_parent,educ_code,disp_income_week,eq_scale
60,2.0,2.0,0.0,73.0,1.0,6.0,1.0,1.0,10.0,7.0,2.0,,690.59,1.5
61,1.0,1.0,0.0,61.0,1.0,4.0,1.0,6.0,8.0,3.0,2.0,5.0,0.0,1.0
62,3.0,3.0,0.0,61.0,1.0,3.0,1.0,1.0,3.0,7.0,2.0,7.0,605.52,2.0
63,1.0,1.0,0.0,66.0,1.0,6.0,1.0,7.0,11.0,1.0,2.0,4.0,153.412,1.0
64,2.0,2.0,0.0,78.0,1.0,6.0,1.0,1.0,6.0,2.0,2.0,,374.814,1.5
65,2.0,2.0,0.0,58.0,1.0,2.0,1.0,1.0,9.0,5.0,2.0,3.0,718.0258,1.5
66,1.0,1.0,0.0,73.0,2.0,6.0,1.0,5.0,5.0,7.0,2.0,,284.64,1.0
67,5.0,2.0,3.0,43.0,1.0,2.0,1.0,1.0,5.0,5.0,2.0,1.0,1344.76,2.4
68,2.0,2.0,0.0,46.0,1.0,1.0,1.0,1.0,2.0,7.0,2.0,5.0,209.18,1.5
69,4.0,2.0,2.0,51.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,6.0,1030.31,2.1
70,4.0,4.0,0.0,58.0,1.0,2.0,1.0,1.0,6.0,7.0,2.0,5.0,965.97,2.5
71,2.0,2.0,0.0,75.0,1.0,6.0,1.0,1.0,9.0,7.0,2.0,,871.404,1.5
72,4.0,3.0,1.0,50.0,2.0,3.0,1.0,1.0,8.0,5.0,2.0,5.0,1041.79,2.5
73,2.0,2.0,0.0,44.0,2.0,2.0,1.0,1.0,3.0,5.0,2.0,1.0,1130.8242,1.5
74,1.0,1.0,0.0,58.0,2.0,7.0,1.0,5.0,6.0,7.0,2.0,1.0,521.67,1.0
75,2.0,1.0,1.0,25.0,2.0,3.0,1.0,4.0,1.0,3.0,1.0,3.0,518.87,1.3
76,3.0,2.0,1.0,43.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,,405.73,2.0
77,2.0,2.0,0.0,65.0,1.0,6.0,1.0,1.0,9.0,7.0,2.0,2.0,477.642,1.5
78,4.0,4.0,0.0,67.0,1.0,6.0,1.0,1.0,5.0,7.0,2.0,1.0,371.53,2.5
79,3.0,2.0,1.0,44.0,1.0,2.0,1.0,1.0,3.0,5.0,2.0,1.0,607.8,1.8
80,1.0,1.0,0.0,42.0,1.0,2.0,1.0,5.0,6.0,5.0,2.0,6.0,600.03,1.0
81,2.0,2.0,0.0,52.0,1.0,7.0,1.0,1.0,9.0,5.0,2.0,1.0,1489.24,1.5
82,1.0,1.0,0.0,80.0,2.0,6.0,1.0,4.0,10.0,7.0,2.0,,473.45,1.0
83,1.0,1.0,0.0,39.0,1.0,2.0,1.0,4.0,6.0,3.0,2.0,1.0,646.2,1.0
84,4.0,2.0,2.0,41.0,1.0,2.0,1.0,1.0,7.0,5.0,2.0,1.0,1630.56,2.1
85,3.0,1.0,2.0,32.0,2.0,4.0,1.0,4.0,4.0,3.0,1.0,4.0,238.82,1.6
86,4.0,2.0,2.0,39.0,2.0,2.0,10.0,1.0,7.0,5.0,2.0,1.0,1630.56,2.1
87,1.0,1.0,0.0,80.0,2.0,6.0,1.0,4.0,6.0,7.0,2.0,,193.452,1.0
88,2.0,2.0,0.0,80.0,2.0,6.0,1.0,1.0,10.0,7.0,2.0,,296.17,1.5
89,2.0,2.0,0.0,62.0,1.0,2.0,1.0,1.0,9.0,5.0,2.0,7.0,497.26,1.5
90,2.0,2.0,0.0,64.0,2.0,6.0,1.0,3.0,8.0,7.0,2.0,5.0,574.72,1.5
91,3.0,1.0,2.0,43.0,1.0,2.0,1.0,4.0,5.0,3.0,1.0,7.0,493.33,1.8
92,5.0,5.0,0.0,54.0,1.0,2.0,1.0,3.0,4.0,5.0,2.0,7.0,1037.73,3.0
93,3.0,2.0,1.0,33.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,688.32,1.8
94,2.0,2.0,0.0,52.0,1.0,7.0,1.0,1.0,3.0,3.0,2.0,,261.092,1.5
95,2.0,2.0,0.0,28.0,1.0,2.0,1.0,4.0,7.0,5.0,2.0,1.0,1630.56,1.5
96,4.0,2.0,2.0,48.0,2.0,2.0,1.0,3.0,11.0,5.0,2.0,2.0,1015.63,2.1
97,2.0,2.0,0.0,48.0,1.0,2.0,1.0,1.0,4.0,5.0,2.0,1.0,885.99,1.5
98,1.0,1.0,0.0,67.0,1.0,6.0,1.0,5.0,7.0,7.0,2.0,8.0,477.85,1.0
99,2.0,2.0,0.0,63.0,2.0,3.0,1.0,1.0,9.0,7.0,2.0,,530.72,1.5
100,2.0,2.0,0.0,80.0,1.0,6.0,1.0,1.0,9.0,7.0,2.0,,302.1,1.5
101,1.0,1.0,0.0,69.0,2.0,3.0,1.0,5.0,1.0,1.0,2.0,7.0,260.312,1.0
102,1.0,1.0,0.0,50.0,1.0,1.0,1.0,6.0,9.0,5.0,2.0,3.0,416.71,1.0
103,2.0,2.0,0.0,54.0,2.0,2.0,1.0,5.0,8.0,7.0,2.0,5.0,650.33,1.5
104,1.0,1.0,0.0,71.0,2.0,6.0,1.0,4.0,3.0,7.0,2.0,,709.902,1.0
105,2.0,2.0,0.0,48.0,1.0,2.0,1.0,1.0,4.0,5.0,2.0,5.0,728.96,1.5
106,4.0,2.0,2.0,30.0,1.0,2.0,1.0,1.0,8.0,3.0,2.0,5.0,502.6718,2.1
107,3.0,2.0,1.0,51.0,1.0,2.0,1.0,1.0,5.0,5.0,2.0,7.0,844.9044,1.8
108,3.0,2.0,1.0,30.0,1.0,2.0,1.0,1.0,1.0,5.0,2.0,2.0,849.11,1.8
109,3.0,3.0,0.0,80.0,1.0,6.0,1.0,5.0,2.0,7.0,2.0,,1257.17,2.0
110,2.0,2.0,0.0,67.0,1.0,6.0,1.0,1.0,3.0,7.0,2.0,1.0,658.112,1.5
111,2.0,2.0,0.0,59.0,1.0,4.0,1.0,3.0,6.0,7.0,2.0,5.0,0.0,1.5
112,1.0,1.0,0.0,59.0,1.0,7.0,1.0,6.0,8.0,5.0,2.0,3.0,128.272,1.0
113,2.0,2.0,0.0,65.0,1.0,6.0,1.0,1.0,8.0,7.0,2.0,2.0,624.26,1.5
114,4.0,2.0,2.0,55.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1312.98,2.1
115,4.0,3.0,1.0,53.0,1.0,1.0,1.0,1.0,12.0,7.0,2.0,5.0,498.39,2.5
116,1.0,1.0,0.0,65.0,2.0,6.0,1.0,5.0,8.0,7.0,2.0,7.0,586.94,1.0
117,5.0,5.0,0.0,49.0,1.0,2.0,1.0,1.0,4.0,5.0,2.0,5.0,832.99,3.0
118,2.0,2.0,0.0,72.0,1.0,6.0,1.0,1.0,2.0,7.0,2.0,,399.842,1.5
119,2.0,2.0,0.0,72.0,1.0,6.0,1.0,1.0,3.0,7.0,2.0,,244.234,1.5
120,2.0,2.0,0.0,49.0,2.0,2.0,1.0,4.0,2.0,5.0,1.0,2.0,427.97,1.5
121,2.0,2.0,0.0,25.0,2.0,2.0,1.0,1.0,3.0,5.0,2.0,1.0,1015.4,1.5
122,2.0,2.0,0.0,58.0,1.0,7.0,1.0,1.0,2.0,2.0,2.0,,326.13,1.5
123,1.0,1.0,0.0,80.0,2.0,6.0,1.0,5.0,6.0,7.0,2.0,,298.56,1.0
124,2.0,2.0,0.0,65.0,2.0,2.0,1.0,1.0,4.0,5.0,2.0,,590.674,1.5
125,4.0,2.0,2.0,40.0,1.0,2.0,1.0,1.0,6.0,7.0,2.0,1.0,1328.25,2.1
126,2.0,2.0,0.0,72.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,,333.592,1.5
127,1.0,1.0,0.0,73.0,1.0,6.0,1.0,6.0,8.0,1.0,2.0,,258.4,1.0
128,2.0,2.0,0.0,66.0,1.0,1.0,1.0,1.0,10.0,7.0,2.0,1.0,1329.052,1.5
129,1.0,1.0,0.0,80.0,2.0,6.0,1.0,5.0,4.0,7.0,2.0,,483.802,1.0
130,2.0,2.0,0.0,67.0,1.0,6.0,1.0,1.0,6.0,7.0,2.0,,375.02,1.5
131,1.0,1.0,0.0,66.0,1.0,6.0,1.0,5.0,8.0,7.0,2.0,1.0,561.462,1.0
132,2.0,2.0,0.0,34.0,1.0,2.0,1.0,3.0,8.0,5.0,2.0,1.0,1300.08,1.5
133,4.0,2.0,2.0,41.0,1.0,7.0,1.0,3.0,5.0,2.0,2.0,4.0,311.0,2.3
134,3.0,3.0,0.0,54.0,1.0,7.0,1.0,1.0,8.0,5.0,2.0,2.0,673.3,2.0
135,2.0,2.0,0.0,58.0,2.0,7.0,1.0,1.0,12.0,7.0,2.0,2.0,389.28,1.5
136,2.0,2.0,0.0,78.0,1.0,6.0,1.0,1.0,6.0,7.0,2.0,,465.172,1.5
137,2.0,2.0,0.0,66.0,2.0,6.0,1.0,1.0,8.0,2.0,2.0,,1424.724,1.5
138,2.0,2.0,0.0,70.0,1.0,6.0,1.0,1.0,9.0,7.0,2.0,,414.094,1.5
139,5.0,2.0,3.0,45.0,1.0,2.0,1.0,1.0,8.0,3.0,2.0,1.0,1385.65,2.4
140,4.0,2.0,2.0,40.0,1.0,2.0,1.0,1.0,12.0,7.0,2.0,3.0,516.68,2.1
141,1.0,1.0,0.0,51.0,1.0,2.0,4.0,6.0,7.0,1.0,2.0,1.0,498.5,1.0
142,2.0,2.0,0.0,43.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,657.107,1.5
143,2.0,2.0,0.0,51.0,1.0,2.0,1.0,1.0,4.0,5.0,2.0,1.0,598.33,1.5
144,1.0,1.0,0.0,80.0,2.0,6.0,1.0,5.0,2.0,2.0,2.0,,218.23,1.0
145,3.0,3.0,0.0,55.0,1.0,3.0,1.0,6.0,5.0,5.0,1.0,5.0,636.98,2.0
146,3.0,1.0,2.0,36.0,2.0,3.0,10.0,6.0,5.0,3.0,1.0,1.0,404.01,1.6
147,3.0,1.0,2.0,26.0,2.0,3.0,1.0,4.0,5.0,3.0,1.0,7.0,199.43,1.6
148,2.0,2.0,0.0,48.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,1022.47,1.5
149,3.0,3.0,0.0,60.0,1.0,7.0,1.0,1.0,2.0,7.0,2.0,1.0,423.96,2.0
150,6.0,2.0,4.0,32.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,5.0,491.76,2.7
151,1.0,1.0,0.0,71.0,2.0,6.0,1.0,5.0,11.0,7.0,2.0,,193.85,1.0
152,2.0,2.0,0.0,51.0,1.0,2.0,1.0,1.0,11.0,7.0,2.0,5.0,1630.56,1.5
153,1.0,1.0,0.0,42.0,2.0,1.0,1.0,4.0,2.0,5.0,2.0,3.0,51.63,1.0
154,1.0,1.0,0.0,67.0,2.0,6.0,1.0,6.0,4.0,2.0,2.0,7.0,190.572,1.0
155,2.0,2.0,0.0,68.0,1.0,6.0,1.0,1.0,1.0,7.0,2.0,7.0,467.804,1.5
156,3.0,2.0,1.0,30.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,1.0,440.77,1.8
157,2.0,2.0,0.0,64.0,1.0,7.0,1.0,6.0,7.0,7.0,2.0,5.0,706.8,1.5
158,1.0,1.0,0.0,44.0,1.0,7.0,1.0,4.0,6.0,1.0,2.0,,111.55,1.0
159,1.0,1.0,0.0,30.0,1.0,2.0,1.0,4.0,3.0,4.0,2.0,1.0,323.54,1.0
160,1.0,1.0,0.0,47.0,2.0,2.0,1.0,4.0,6.0,5.0,2.0,3.0,626.81,1.0
161,2.0,1.0,1.0,44.0,2.0,1.0,1.0,6.0,9.0,3.0,1.0,1.0,270.0,1.5
162,2.0,2.0,0.0,63.0,1.0,1.0,1.0,1.0,8.0,7.0,2.0,5.0,1018.98,1.5
163,4.0,4.0,0.0,42.0,2.0,7.0,1.0,6.0,6.0,2.0,2.0,,634.122,2.5
164,5.0,2.0,3.0,46.0,1.0,1.0,1.0,1.0,12.0,5.0,2.0,3.0,337.21,2.6
165,1.0,1.0,0.0,80.0,2.0,6.0,1.0,5.0,2.0,1.0,2.0,,325.192,1.0
166,2.0,2.0,0.0,56.0,1.0,2.0,1.0,1.0,8.0,5.0,2.0,1.0,1478.54,1.5
167,3.0,2.0,1.0,33.0,2.0,3.0,1.0,3.0,2.0,5.0,2.0,1.0,607.7,1.8
168,1.0,1.0,0.0,80.0,1.0,6.0,1.0,4.0,11.0,7.0,2.0,,345.17,1.0
169,1.0,1.0,0.0,80.0,2.0,6.0,1.0,5.0,2.0,7.0,2.0,,187.972,1.0
170,1.0,1.0,0.0,64.0,2.0,6.0,1.0,4.0,3.0,1.0,2.0,1.0,251.742,1.0
171,1.0,1.0,0.0,39.0,1.0,2.0,1.0,4.0,2.0,5.0,2.0,7.0,343.28,1.0
172,4.0,2.0,2.0,33.0,1.0,2.0,1.0,1.0,11.0,7.0,2.0,5.0,605.73,2.1
173,3.0,2.0,1.0,31.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,525.92,1.8
174,1.0,1.0,0.0,56.0,2.0,1.0,1.0,4.0,11.0,7.0,2.0,2.0,185.23,1.0
175,1.0,1.0,0.0,64.0,1.0,7.0,1.0,6.0,7.0,7.0,2.0,5.0,190.01,1.0
176,1.0,1.0,0.0,78.0,2.0,6.0,1.0,5.0,8.0,1.0,2.0,,196.422,1.0
177,2.0,2.0,0.0,34.0,1.0,2.0,1.0,3.0,7.0,8.0,2.0,1.0,1107.78,1.5
178,2.0,2.0,0.0,80.0,2.0,6.0,1.0,5.0,4.0,7.0,2.0,,203.554,1.5
179,2.0,2.0,0.0,22.0,1.0,7.0,1.0,3.0,9.0,4.0,2.0,3.0,276.92,1.5
180,2.0,2.0,0.0,59.0,1.0,2.0,1.0,1.0,8.0,5.0,2.0,,703.95,1.5
181,2.0,2.0,0.0,63.0,1.0,2.0,1.0,1.0,3.0,7.0,2.0,7.0,565.0,1.5
182,2.0,2.0,0.0,35.0,2.0,2.0,1.0,1.0,5.0,5.0,2.0,1.0,1630.56,1.5
183,2.0,2.0,0.0,58.0,2.0,2.0,1.0,3.0,8.0,5.0,2.0,5.0,620.2818,1.5
184,3.0,2.0,1.0,44.0,2.0,3.0,1.0,7.0,6.0,5.0,1.0,5.0,401.01,1.8
185,2.0,2.0,0.0,68.0,1.0,6.0,1.0,1.0,2.0,7.0,2.0,3.0,761.464,1.5
186,2.0,2.0,0.0,71.0,1.0,6.0,1.0,1.0,4.0,7.0,2.0,,794.0,1.5
187,2.0,2.0,0.0,45.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0,449.6276,1.5
188,8.0,4.0,4.0,46.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,,883.15,3.9
189,2.0,2.0,0.0,60.0,1.0,2.0,1.0,1.0,8.0,5.0,2.0,2.0,853.91,1.5
190,1.0,1.0,0.0,68.0,1.0,6.0,1.0,6.0,12.0,7.0,2.0,1.0,629.79,1.0
191,1.0,1.0,0.0,62.0,2.0,6.0,1.0,6.0,2.0,2.0,2.0,,145.51,1.0
192,1.0,1.0,0.0,80.0,2.0,6.0,1.0,5.0,1.0,7.0,2.0,,201.812,1.0
193,3.0,1.0,2.0,32.0,2.0,7.0,1.0,7.0,11.0,3.0,1.0,2.0,361.35,1.6
194,2.0,2.0,0.0,22.0,2.0,2.0,1.0,3.0,1.0,4.0,2.0,1.0,931.99,1.5
195,4.0,2.0,2.0,44.0,2.0,3.0,1.0,1.0,6.0,7.0,2.0,1.0,1630.56,2.1
196,5.0,2.0,3.0,44.0,1.0,4.0,10.0,1.0,7.0,1.0,2.0,1.0,335.67,2.4
197,3.0,2.0,1.0,32.0,2.0,2.0,1.0,1.0,9.0,5.0,2.0,1.0,858.4,1.8
198,1.0,1.0,0.0,80.0,2.0,6.0,1.0,5.0,5.0,7.0,2.0,,214.96,1.0
199,2.0,2.0,0.0,66.0,1.0,6.0,2.0,3.0,8.0,7.0,2.0,,434.246,1.5
200,3.0,2.0,1.0,41.0,1.0,2.0,1.0,3.0,2.0,5.0,2.0,5.0,948.31,2.0
201,2.0,2.0,0.0,33.0,1.0,2.0,1.0,1.0,5.0,5.0,2.0,5.0,1069.69,1.5
202,2.0,2.0,0.0,59.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,7.0,430.85,1.5
203,2.0,2.0,0.0,52.0,2.0,7.0,1.0,7.0,12.0,3.0,1.0,5.0,176.1,1.5
204,2.0,2.0,0.0,71.0,1.0,6.0,1.0,1.0,2.0,7.0,2.0,,453.894,1.5
205,3.0,3.0,0.0,63.0,2.0,2.0,1.0,1.0,7.0,7.0,2.0,1.0,696.64,2.0
206,1.0,1.0,0.0,80.0,2.0,6.0,1.0,4.0,8.0,7.0,2.0,,239.382,1.0
207,1.0,1.0,0.0,48.0,2.0,7.0,1.0,7.0,11.0,7.0,2.0,2.0,226.16,1.0
208,2.0,2.0,0.0,78.0,1.0,6.0,1.0,1.0,3.0,7.0,2.0,,388.432,1.5
209,1.0,1.0,0.0,80.0,2.0,6.0,1.0,4.0,6.0,7.0,2.0,,192.522,1.0
210,3.0,3.0,0.0,56.0,1.0,1.0,1.0,1.0,2.0,7.0,2.0,6.0,456.71,2.0
211,3.0,3.0,0.0,41.0,2.0,3.0,1.0,4.0,6.0,3.0,1.0,5.0,253.73,2.0
212,2.0,2.0,0.0,51.0,1.0,4.0,1.0,1.0,3.0,7.0,2.0,,415.42,1.5
213,1.0,1.0,0.0,76.0,2.0,6.0,1.0,5.0,5.0,1.0,2.0,,339.7,1.0
214,3.0,2.0,1.0,33.0,1.0,2.0,1.0,3.0,9.0,3.0,2.0,,408.23,1.8
215,2.0,2.0,0.0,52.0,2.0,3.0,1.0,7.0,1.0,5.0,1.0,2.0,243.64,1.5
216,1.0,1.0,0.0,79.0,1.0,6.0,1.0,5.0,3.0,2.0,2.0,,192.502,1.0
217,1.0,1.0,0.0,26.0,1.0,2.0,1.0,4.0,10.0,3.0,2.0,6.0,270.0,1.0
218,2.0,1.0,1.0,50.0,2.0,3.0,1.0,4.0,3.0,5.0,1.0,5.0,253.85,1.3
219,1.0,1.0,0.0,49.0,2.0,2.0,1.0,4.0,2.0,3.0,2.0,5.0,320.0,1.0
220,3.0,3.0,0.0,52.0,1.0,2.0,1.0,1.0,3.0,7.0,2.0,2.0,1037.7388,2.0
221,3.0,3.0,0.0,49.0,1.0,2.0,1.0,1.0,5.0,7.0,2.0,5.0,1445.53,2.0
222,2.0,2.0,0.0,56.0,1.0,2.0,1.0,1.0,5.0,5.0,2.0,7.0,486.8,1.5
223,2.0,2.0,0.0,51.0,2.0,2.0,1.0,8.0,3.0,7.0,2.0,1.0,857.04,1.5
224,1.0,1.0,0.0,75.0,1.0,6.0,1.0,5.0,7.0,7.0,2.0,,361.87,1.0
225,2.0,2.0,0.0,80.0,1.0,6.0,1.0,1.0,1.0,7.0,2.0,,393.144,1.5
226,3.0,3.0,0.0,44.0,2.0,2.0,1.0,6.0,10.0,5.0,1.0,5.0,852.9264,2.0
227,1.0,1.0,0.0,70.0,2.0,6.0,1.0,6.0,8.0,3.0,2.0,,158.852,1.0
228,4.0,1.0,3.0,30.0,2.0,7.0,4.0,4.0,7.0,1.0,1.0,,129.5,1.9
229,2.0,2.0,0.0,74.0,2.0,6.0,1.0,1.0,9.0,7.0,2.0,,347.574,1.5
230,1.0,1.0,0.0,80.0,2.0,6.0,1.0,5.0,9.0,8.0,2.0,,177.922,1.0
231,2.0,2.0,0.0,79.0,1.0,6.0,1.0,1.0,9.0,2.0,2.0,,282.324,1.5
232,3.0,1.0,2.0,29.0,2.0,3.0,1.0,4.0,2.0,1.0,1.0,7.0,319.76,1.6
233,1.0,1.0,0.0,71.0,1.0,6.0,3.0,6.0,7.0,1.0,2.0,,149.94,1.0
234,1.0,1.0,0.0,70.0,2.0,6.0,1.0,6.0,11.0,1.0,2.0,,198.442,1.0
235,2.0,2.0,0.0,80.0,1.0,6.0,1.0,1.0,7.0,7.0,2.0,,562.51,1.5
236,1.0,1.0,0.0,76.0,2.0,6.0,1.0,5.0,7.0,7.0,2.0,,388.652,1.0
237,1.0,1.0,0.0,54.0,2.0,2.0,1.0,6.0,8.0,5.0,2.0,3.0,311.11,1.0
238,3.0,2.0,1.0,32.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,7.0,317.27,1.8
239,2.0,2.0,0.0,29.0,1.0,2.0,1.0,1.0,6.0,5.0,2.0,5.0,744.72,1.5
240,1.0,1.0,0.0,64.0,2.0,3.0,1.0,5.0,2.0,7.0,2.0,4.0,260.0814,1.0
241,3.0,2.0,1.0,33.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,7.0,440.0,1.8
242,1.0,1.0,0.0,54.0,1.0,7.0,1.0,4.0,9.0,1.0,2.0,7.0,78.25,1.0
243,1.0,1.0,0.0,59.0,2.0,2.0,1.0,6.0,2.0,5.0,2.0,1.0,510.77,1.0
244,2.0,2.0,0.0,31.0,2.0,2.0,1.0,3.0,8.0,4.0,2.0,1.0,1447.3418,1.5
245,3.0,3.0,0.0,59.0,2.0,2.0,1.0,1.0,8.0,7.0,2.0,7.0,892.28,2.0
246,2.0,2.0,0.0,80.0,1.0,6.0,1.0,1.0,4.0,7.0,2.0,,354.774,1.5
247,1.0,1.0,0.0,60.0,2.0,2.0,1.0,5.0,11.0,2.0,2.0,4.0,214.4524,1.0
248,3.0,3.0,0.0,55.0,1.0,3.0,1.0,1.0,8.0,5.0,2.0,1.0,1503.03,2.0
249,1.0,1.0,0.0,42.0,2.0,7.0,1.0,4.0,2.0,2.0,2.0,,148.39,1.0
250,2.0,2.0,0.0,79.0,1.0,6.0,1.0,1.0,4.0,7.0,2.0,,330.064,1.5
251,1.0,1.0,0.0,49.0,2.0,7.0,1.0,6.0,9.0,1.0,2.0,,180.25,1.0
252,2.0,2.0,0.0,67.0,1.0,6.0,1.0,1.0,7.0,7.0,2.0,,302.304,1.5
253,1.0,1.0,0.0,53.0,2.0,7.0,1.0,4.0,2.0,2.0,2.0,6.0,175.9,1.0
254,2.0,2.0,0.0,62.0,1.0,2.0,1.0,1.0,9.0,7.0,2.0,1.0,1325.67,1.5
255,1.0,1.0,0.0,74.0,2.0,6.0,1.0,5.0,3.0,1.0,2.0,,193.01,1.0
256,2.0,2.0,0.0,28.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,6.0,527.9218,1.5
257,4.0,4.0,0.0,47.0,1.0,2.0,1.0,1.0,1.0,7.0,2.0,2.0,587.78,2.5
258,2.0,2.0,0.0,43.0,2.0,7.0,1.0,6.0,12.0,1.0,1.0,5.0,137.2,1.5
259,4.0,2.0,2.0,29.0,1.0,2.0,1.0,1.0,8.0,3.0,2.0,,393.04,2.1
260,2.0,2.0,0.0,63.0,1.0,3.0,1.0,1.0,8.0,7.0,2.0,1.0,589.692,1.5
261,2.0,2.0,0.0,47.0,1.0,2.0,1.0,4.0,7.0,1.0,2.0,8.0,573.29,1.5
262,1.0,1.0,0.0,80.0,1.0,6.0,1.0,5.0,9.0,2.0,2.0,,200.7,1.0
263,2.0,2.0,0.0,57.0,1.0,2.0,1.0,1.0,9.0,7.0,2.0,4.0,1630.56,1.5
264,1.0,1.0,0.0,80.0,2.0,6.0,1.0,5.0,6.0,7.0,2.0,,145.392,1.0
265,2.0,2.0,0.0,58.0,1.0,7.0,1.0,1.0,5.0,7.0,2.0,1.0,606.03,1.5
266,1.0,1.0,0.0,62.0,2.0,6.0,1.0,5.0,12.0,7.0,2.0,1.0,659.892,1.0
267,1.0,1.0,0.0,58.0,2.0,7.0,1.0,6.0,9.0,1.0,2.0,1.0,197.692,1.0
268,2.0,2.0,0.0,65.0,2.0,6.0,1.0,1.0,12.0,7.0,2.0,,328.68,1.5
269,2.0,2.0,0.0,67.0,1.0,6.0,1.0,1.0,10.0,7.0,2.0,4.0,332.894,1.5
270,4.0,2.0,2.0,31.0,1.0,2.0,1.0,3.0,8.0,7.0,2.0,7.0,475.61,2.1
271,1.0,1.0,0.0,77.0,2.0,6.0,1.0,5.0,1.0,7.0,2.0,,196.052,1.0
272,5.0,2.0,3.0,38.0,2.0,4.0,1.0,6.0,5.0,3.0,1.0,,436.25,2.6
273,3.0,3.0,0.0,76.0,1.0,6.0,3.0,1.0,3.0,7.0,2.0,,251.87,2.0
274,1.0,1.0,0.0,66.0,2.0,6.0,1.0,5.0,7.0,1.0,2.0,,159.072,1.0
275,2.0,2.0,0.0,42.0,2.0,2.0,1.0,1.0,4.0,5.0,2.0,1.0,1630.56,1.5
276,4.0,2.0,2.0,39.0,2.0,4.0,1.0,3.0,6.0,3.0,2.0,2.0,1053.9476,2.1
277,2.0,2.0,0.0,71.0,1.0,2.0,1.0,6.0,8.0,3.0,2.0,,691.6,1.5
278,5.0,1.0,4.0,33.0,2.0,7.0,1.0,7.0,7.0,1.0,1.0,,115.52,2.4000000000000004
279,3.0,2.0,1.0,50.0,1.0,2.0,1.0,1.0,8.0,5.0,2.0,3.0,835.42,1.8
280,2.0,2.0,0.0,58.0,2.0,2.0,1.0,1.0,6.0,7.0,2.0,2.0,917.5718,1.5
281,3.0,2.0,1.0,44.0,1.0,2.0,1.0,1.0,8.0,3.0,2.0,5.0,1630.56,1.8
282,2.0,2.0,0.0,70.0,1.0,6.0,1.0,1.0,4.0,7.0,2.0,,560.684,1.5
283,1.0,1.0,0.0,32.0,1.0,2.0,3.0,4.0,7.0,5.0,2.0,1.0,594.58,1.0
284,3.0,2.0,1.0,35.0,1.0,2.0,3.0,1.0,8.0,3.0,2.0,1.0,1294.08,1.8
285,3.0,1.0,2.0,34.0,2.0,2.0,1.0,6.0,4.0,5.0,1.0,1.0,654.43,1.6
286,2.0,2.0,0.0,78.0,1.0,6.0,1.0,1.0,4.0,5.0,2.0,,414.984,1.5
287,3.0,2.0,1.0,37.0,2.0,3.0,1.0,1.0,5.0,5.0,2.0,1.0,1314.3,1.8
288,2.0,2.0,0.0,61.0,1.0,1.0,1.0,1.0,12.0,7.0,2.0,1.0,318.58,1.5
289,3.0,2.0,1.0,33.0,1.0,2.0,1.0,1.0,8.0,3.0,2.0,1.0,550.78,1.8
290,2.0,2.0,0.0,60.0,1.0,7.0,1.0,4.0,2.0,1.0,2.0,5.0,152.25,1.5
291,1.0,1.0,0.0,61.0,2.0,7.0,1.0,6.0,9.0,7.0,2.0,,156.42,1.0
292,2.0,2.0,0.0,51.0,2.0,3.0,1.0,6.0,3.0,5.0,2.0,7.0,632.852,1.5
293,1.0,1.0,0.0,75.0,2.0,6.0,1.0,5.0,8.0,7.0,2.0,,376.832,1.0
294,1.0,1.0,0.0,80.0,2.0,6.0,1.0,6.0,2.0,7.0,2.0,,272.062,1.0
295,4.0,2.0,2.0,37.0,1.0,2.0,1.0,3.0,4.0,5.0,2.0,5.0,830.09,2.1
296,2.0,2.0,0.0,40.0,1.0,2.0,1.0,1.0,8.0,5.0,2.0,5.0,1214.67,1.5
297,2.0,1.0,1.0,65.0,2.0,6.0,1.0,7.0,1.0,1.0,2.0,,210.342,1.5
298,2.0,2.0,0.0,69.0,1.0,2.0,1.0,1.0,5.0,5.0,2.0,8.0,768.33,1.5
299,1.0,1.0,0.0,67.0,2.0,6.0,1.0,6.0,3.0,7.0,2.0,7.0,272.252,1.0
300,1.0,1.0,0.0,61.0,1.0,1.0,1.0,4.0,1.0,7.0,2.0,1.0,310.51,1.0
301,1.0,1.0,0.0,75.0,2.0,6.0,1.0,5.0,5.0,7.0,2.0,,63.312,1.0
302,2.0,2.0,0.0,48.0,2.0,2.0,1.0,5.0,3.0,1.0,2.0,4.0,534.77,1.5
